"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1903484850784657781","Sat Mar 22 16:32:08 +0000 2025","0","Eh tolong dong ini Pancasila nomor 5 kemanaaaaa???? kokk gaa keliatannn #TolakRevisiUUTNI #TolakRUUTNI #CabutRUUTNI #CabutRevisiUUTNI #IndonesiaGelap #IndonesiaGelapJilid2","1903484850784657781","","","in","","0","1","0","https://x.com/fiaP28577/status/1903484850784657781","1903473571063832576","fiaP28577"
"1903475125670051850","Sat Mar 22 16:32:07 +0000 2025","0","@blackcatkawaiii UPP #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484847152304468","","blackcatkawaiii","und","homophobic dni","0","0","1","https://x.com/archenaydinx/status/1903484847152304468","1859988196337340416","archenaydinx"
"1903170738896654383","Sat Mar 22 16:32:06 +0000 2025","0","@wh0s_rar4 #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484844065366086","","wh0s_rar4","qme","Bandung, Jawa Barat","0","0","0","https://x.com/giantmount__/status/1903484844065366086","1703225136458104832","giantmount__"
"1903484844006621428","Sat Mar 22 16:32:06 +0000 2025","0","#TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484844006621428","","","qht","Arakawa-ku, Tokyo","0","0","0","https://x.com/29TifuXiahFufu/status/1903484844006621428","230640215","29TifuXiahFufu"
"1903211918585893155","Sat Mar 22 16:32:06 +0000 2025","0","@barousumatra #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903484842953847160","","barousumatra","qme","","0","0","0","https://x.com/horanghaeboocha/status/1903484842953847160","1653041344447926274","horanghaeboocha"
"1902755777846063354","Sat Mar 22 16:32:06 +0000 2025","0","@enginafess #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903484842677051569","","enginafess","qme","","0","0","0","https://x.com/kynda_lluv2n/status/1903484842677051569","1773287232788688896","kynda_lluv2n"
"1903461693486968898","Sat Mar 22 16:32:05 +0000 2025","0","@DinoRGB #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #PeringatanDarurat #IndonesiaGelap #ArtistBersuara","1903484839002874346","","DinoRGB","qme","i:keijonomoto h: hiirojatim","0","0","0","https://x.com/wrioathesley/status/1903484839002874346","1680829083968737281","wrioathesley"
"1903484837996220882","Sat Mar 22 16:32:05 +0000 2025","0","ayok guys yg sesama thaienthu. jangan cuman bisa nge naikin hastag series¹ biasnya aja ini Indonesia lagi kacau balau bet ️️ #TolakRevisiUUTNI #TolakRUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #TolakUUTNI #TolakDwifungsiTNI #IndonesiaMakinGelap","1903484837996220882","","","in","","0","0","0","https://x.com/NtcLessh__/status/1903484837996220882","1900448317999636484","NtcLessh__"
"1903437435549143484","Sat Mar 22 16:32:05 +0000 2025","0","@iyysori @Raaa_Nanon #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484837857833035","","iyysori","qme","","0","0","0","https://x.com/fir8998/status/1903484837857833035","1527608155672576000","fir8998"
"1903437435549143484","Sat Mar 22 16:32:04 +0000 2025","0","@Raaa_Nanon #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484833898381428","","Raaa_Nanon","qme","faraway house","0","0","0","https://x.com/draxexolot/status/1903484833898381428","1430134916625227778","draxexolot"
"1903442418017661204","Sat Mar 22 16:32:03 +0000 2025","0","@dysradys_ #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484829951483961","","dysradys_","qme","IDK ","0","0","0","https://x.com/chanreactions06/status/1903484829951483961","1315270862682025989","chanreactions06"
"1903484826986156533","Sat Mar 22 16:32:02 +0000 2025","1","#TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484826986156533","","","qht","","0","0","0","https://x.com/ur_hakunamatata/status/1903484826986156533","758964895568105472","ur_hakunamatata"
"1903407246333362509","Sat Mar 22 16:32:01 +0000 2025","0","@nct_menfess #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUTNI #TolakRevisiUUTNI #TolakRUUPolri #TolakRUUKejaksaan #TolakKembalinyaOrba","1903484821235785988","","nct_menfess","qme","Riau, Indonesia","0","0","0","https://x.com/iniselaYUN/status/1903484821235785988","1476366256932794372","iniselaYUN"
"1903474271084568687","Sat Mar 22 16:32:00 +0000 2025","0","@yapyapriu #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484819721617564","","yapyapriu","qme","","0","0","0","https://x.com/htsanyn/status/1903484819721617564","1858138027975180288","htsanyn"
"1903421178519376109","Sat Mar 22 16:31:59 +0000 2025","0","@mydearnaru #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan Naik terus yuk htnya!!","1903484816236134748","","mydearnaru","in","do not follow without consent.","0","0","0","https://x.com/Nequiient/status/1903484816236134748","882194577054023681","Nequiient"
"1903337160356532539","Sat Mar 22 16:31:58 +0000 2025","0","@paimoens Selamat wrio pulaaanngg Dan klo boleh milih pulsa aja ya kak biarkan my genshin acc be f2p for eveeeer #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484811987304895","","paimoens","in","","0","0","0","https://x.com/deazakiarn/status/1903484811987304895","4143499100","deazakiarn"
"1903484806480204172","Sat Mar 22 16:31:57 +0000 2025","0","Sangat amat jahat banget kalian tuh!!!!!! #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484806480204172","","","in","","0","0","0","https://x.com/_sycha/status/1903484806480204172","1091536952623419397","_sycha"
"1903437435549143484","Sat Mar 22 16:31:57 +0000 2025","0","@markliminhyung @Raaa_Nanon #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484804399874152","","markliminhyung","qme","","0","0","0","https://x.com/fir8998/status/1903484804399874152","1527608155672576000","fir8998"
"1903484803443540319","Sat Mar 22 16:31:56 +0000 2025","0","#TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484803443540319","","","qht","","0","0","0","https://x.com/SavinaVina33385/status/1903484803443540319","1884203025893580800","SavinaVina33385"
"1903475467967242456","Sat Mar 22 16:31:56 +0000 2025","0","@blackcatkawaiii iyaa lagi huhuu #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakRUUKejaksaan #TolakRUUPolri #TolakDwifungsiABRI #SupremasiSipil","1903484802034196842","","blackcatkawaiii","in","","0","0","1","https://x.com/venaskyy/status/1903484802034196842","1873757080534077440","venaskyy"
"1903052947732435341","Sat Mar 22 16:31:56 +0000 2025","0","@croazie #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903484801442775317","","croazie","qme","","0","0","0","https://x.com/horanghaeboocha/status/1903484801442775317","1653041344447926274","horanghaeboocha"
"1903463838063935690","Sat Mar 22 16:31:56 +0000 2025","0","@buahlemonsegar #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484800889197033","","buahlemonsegar","qme","imagination world","0","0","0","https://x.com/dcrsiksenja/status/1903484800889197033","1435926992713510915","dcrsiksenja"
"1903030225098903983","Sat Mar 22 16:31:56 +0000 2025","0","@tee_lvre #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipilTetapTerjaga","1903484800008335368","","tee_lvre","qme","","0","0","0","https://x.com/acc0cute_0/status/1903484800008335368","1776020778162774016","acc0cute_0"
"1903059231735157173","Sat Mar 22 16:31:52 +0000 2025","0","@yourbaemezmes07 #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484783398949044","","yourbaemezmes07","qme","","0","0","0","https://x.com/cutelittlesgo/status/1903484783398949044","1717168094194626560","cutelittlesgo"
"1903465640440316026","Sat Mar 22 16:31:50 +0000 2025","0","@abcdefghellowz #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903484777187164665","","abcdefghellowz","qme","","0","0","0","https://x.com/buublewrp/status/1903484777187164665","1361473727871873024","buublewrp"
"1903381443817902380","Sat Mar 22 16:31:48 +0000 2025","0","@NAGlSAGl #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484768786018797","","NAGlSAGl","qme","","0","0","0","https://x.com/bellanabiel/status/1903484768786018797","255990515","bellanabiel"
"1903476045669659102","Sat Mar 22 16:31:47 +0000 2025","0","@listlessspirit #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484763882872916","","listlessspirit","qme","SANGAT RANDOM DAM BAWEL ","0","0","0","https://x.com/FINECALZS/status/1903484763882872916","1544913565227704321","FINECALZS"
"1903336770244317478","Sat Mar 22 16:31:46 +0000 2025","0","@chrisswifes #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484760263201153","","chrisswifes","qme","","0","0","0","https://x.com/Xyn1762687/status/1903484760263201153","1705058567320207360","Xyn1762687"
"1903466876098752801","Sat Mar 22 16:31:45 +0000 2025","0","@oryyoou Cepet sembuhhh @oryyoou #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484755452256645","","oryyoou","in","","0","0","0","https://x.com/mhnmil/status/1903484755452256645","1530805375188234240","mhnmil"
"1903437435549143484","Sat Mar 22 16:31:44 +0000 2025","0","@Raaa_Nanon Telah mati kebebasan pers Indonesia! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903484750133866640","","Raaa_Nanon","in","mengcil meong","0","0","0","https://x.com/pearlsseong/status/1903484750133866640","1348222107340083201","pearlsseong"
"1903412119372288056","Sat Mar 22 16:31:42 +0000 2025","0","@newwluvv #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484741892108553","","newwluvv","qme","Podkowa Leśna, Polska","0","0","0","https://x.com/the_artofwar/status/1903484741892108553","2307913862","the_artofwar"
"1903340949234913343","Sat Mar 22 16:31:42 +0000 2025","0","@rockstarstae #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipilTetapTerjaga","1903484741703364702","","rockstarstae","qme","","0","0","0","https://x.com/acc0cute_0/status/1903484741703364702","1776020778162774016","acc0cute_0"
"1903484736728912130","Sat Mar 22 16:31:40 +0000 2025","0","#TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484736728912130","","","qht","DO NOT FOLLOW","0","0","0","https://x.com/crackerskala/status/1903484736728912130","1900608686281895936","crackerskala"
"1903196017589416258","Sat Mar 22 16:31:40 +0000 2025","0","@_nekosaurus #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan Terimakasih kakk ","1903484733788705124","","_nekosaurus","in","do not follow without consent.","0","0","0","https://x.com/Nequiient/status/1903484733788705124","882194577054023681","Nequiient"
"1903248688237191605","Sat Mar 22 16:31:39 +0000 2025","0","@busanbbys7 #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903484729229549784","","busanbbys7","qme","nmnist'","0","0","0","https://x.com/geumjokkie/status/1903484729229549784","1411593413569388549","geumjokkie"
"1903437435549143484","Sat Mar 22 16:31:39 +0000 2025","0","@Raaa_Nanon #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903484729074368871","","Raaa_Nanon","qme","","0","0","0","https://x.com/horanghaeboocha/status/1903484729074368871","1653041344447926274","horanghaeboocha"
"1903476045669659102","Sat Mar 22 16:31:38 +0000 2025","0","@listlessspirit #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484727673417910","","listlessspirit","qme","dihatijaemin","0","0","0","https://x.com/neogreenjaem/status/1903484727673417910","1880157457839976450","neogreenjaem"
"1903484717216997805","Sat Mar 22 16:31:36 +0000 2025","0","#IndonesiaGelap #IndonesiaMakinGelap #IndonesiaGelap2025 #IndonesiaGelapJilid2 #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #SupremasiSipil #GagalkanRUUTNI #CabutRUUTNI https://t.co/bGsB09zF8v","1903484717216997805","https://pbs.twimg.com/media/GmqJQrzacAA_Xnk.jpg","","qme","","0","0","0","https://x.com/lemaneiformis/status/1903484717216997805","1221905750823297025","lemaneiformis"
"1902948537178132523","Sat Mar 22 16:31:34 +0000 2025","0","@fourtooth #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484709977612767","","fourtooth","qme","dlm hati karina leehan🙈","0","0","0","https://x.com/dohunihancantik/status/1903484709977612767","1828795913294495744","dohunihancantik"
"1903453143859331127","Sat Mar 22 16:31:34 +0000 2025","0","@tercolox #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484708903903632","","tercolox","qme","24100","0","0","0","https://x.com/5_92bs/status/1903484708903903632","1682745349931433986","5_92bs"
"1903437435549143484","Sat Mar 22 16:31:31 +0000 2025","0","@Raaa_Nanon #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484695209529704","","Raaa_Nanon","qme","","0","0","0","https://x.com/fir8998/status/1903484695209529704","1527608155672576000","fir8998"
"1903432934511575172","Sat Mar 22 16:31:29 +0000 2025","0","@KanaFatin #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903484688553099474","","KanaFatin","qme","Jakarta Capital Region, Indone","0","0","0","https://x.com/quecrencia/status/1903484688553099474","409070364","quecrencia"
"1903431465729433727","Sat Mar 22 16:31:29 +0000 2025","0","@deeewtee #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484688272085137","","deeewtee","qme","dihatijaemin","0","0","0","https://x.com/neogreenjaem/status/1903484688272085137","1880157457839976450","neogreenjaem"
"1903031007210885608","Sat Mar 22 16:31:28 +0000 2025","0","@miausle #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484685491282276","","miausle","qme","","0","0","0","https://x.com/acc0cute_0/status/1903484685491282276","1776020778162774016","acc0cute_0"
"1903465342179176827","Sat Mar 22 16:31:27 +0000 2025","0","@abcdefghellowz #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484681011761195","","abcdefghellowz","qme","","0","0","0","https://x.com/akunasbun/status/1903484681011761195","1570036297309523968","akunasbun"
"1903481858509398482","Sat Mar 22 16:31:26 +0000 2025","1","@oxfordest #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #GagalkanRUUTNI #CabutRUUTNI #TolakRUUPolri #TolakRUUKejaksaan #SupremasiSipil #PeringatanDarurat #IndonesiaGelap","1903484674695205126","","oxfordest","qme","","0","0","1","https://x.com/huescolorslight/status/1903484674695205126","1719604625203159040","huescolorslight"
"1903481735524065487","Sat Mar 22 16:31:25 +0000 2025","0","@pinksfourth met boboo kayy #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484673885692131","","pinksfourth","ht","homophobic dni","0","0","0","https://x.com/archenaydinx/status/1903484673885692131","1859988196337340416","archenaydinx"
"1903034496448122885","Sat Mar 22 16:31:25 +0000 2025","0","@guemaungeluh #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484671121625089","","guemaungeluh","qme","","0","0","0","https://x.com/jenggamaize_/status/1903484671121625089","1425355155801743363","jenggamaize_"
"1903484670324674818","Sat Mar 22 16:31:25 +0000 2025","0","Terima kasih orang baik. Semoga rejekinya makin lancar. #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484670324674818","","","in","Arakawa-ku, Tokyo","0","0","0","https://x.com/29TifuXiahFufu/status/1903484670324674818","230640215","29TifuXiahFufu"
"1903465640440316026","Sat Mar 22 16:31:24 +0000 2025","0","@abcdefghellowz #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484668768575844","","abcdefghellowz","qme","","0","0","0","https://x.com/sweettssoda/status/1903484668768575844","1434044995514687488","sweettssoda"
"1903299573197705388","Sat Mar 22 16:31:24 +0000 2025","0","@happywithV2 #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903484667812352119","","happywithV2","qme","","0","0","0","https://x.com/bantalpesek/status/1903484667812352119","1347895228376567812","bantalpesek"
"1903475467967242456","Sat Mar 22 16:31:23 +0000 2025","0","@vnyadrelia semangat kitaa #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakRUUKejaksaan #TolakRUUPolri #TolakDwifungsiABRI #SupremasiSipil","1903484662804341211","","vnyadrelia","in","","0","0","0","https://x.com/venaskyy/status/1903484662804341211","1873757080534077440","venaskyy"
"1903285073002238459","Sat Mar 22 16:31:22 +0000 2025","0","@frompapay #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484661210534146","","frompapay","qme","tofuz Ꙭ︎ 🧸🦦","0","0","0","https://x.com/yapyapriu/status/1903484661210534146","1866442155990085632","yapyapriu"
"1903479240529740282","Sat Mar 22 16:31:22 +0000 2025","0","@chanthiraa4 jujur iyaa cape bgt #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #Tolakruukejaksaan","1903484657456513512","","chanthiraa4","in","","0","0","0","https://x.com/narayizhuo/status/1903484657456513512","1428344880036675585","narayizhuo"
"1903481853774016791","Sat Mar 22 16:31:21 +0000 2025","0","@nateetoorn 02 voters emang bloon kak ga heran lagi #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484655451750654","","nateetoorn","in","O5. • °  -: ♡ :- #she/they","0","1","0","https://x.com/ilyoojimine/status/1903484655451750654","1494331870347395072","ilyoojimine"
"1903484651001512343","Sat Mar 22 16:31:20 +0000 2025","0","GUYS KITA NAIKIN HT SOAL RUU POLRI JUGAAA HABIS BACA BACA TERNYATA SEREM BANGET WOILA #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #SupremasiSipil","1903484651001512343","","","in","","0","1","0","https://x.com/Bctaja84/status/1903484651001512343","1466345795293118471","Bctaja84"
"1903437435549143484","Sat Mar 22 16:31:20 +0000 2025","0","@Raaa_Nanon #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakRUUKejaksaan #TolakRUUPolri #TolakDwifungsiABRI #SupremasiSipil","1903484650808647700","","Raaa_Nanon","qme","nothing ","0","0","0","https://x.com/dazaeychuyy/status/1903484650808647700","1377489699351105536","dazaeychuyy"
"1903484638691283231","Sat Mar 22 16:31:17 +0000 2025","0","#TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484638691283231","","","qht","faraway house","0","0","0","https://x.com/draxexolot/status/1903484638691283231","1430134916625227778","draxexolot"
"1903299573197705388","Sat Mar 22 16:31:16 +0000 2025","0","@happywithV2 #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903484634467557855","","happywithV2","qme","","0","0","0","https://x.com/wonyuwww/status/1903484634467557855","1732077678457692160","wonyuwww"
"1903484631024058755","Sat Mar 22 16:31:15 +0000 2025","0","#TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903484631024058755","","","qht","semarang","0","0","0","https://x.com/AnaBinafsi08/status/1903484631024058755","531027884","AnaBinafsi08"
"1903410289405796612","Sat Mar 22 16:31:15 +0000 2025","0","@chiccikz #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiTNI #IndonesiaGelap #PeringatanDarurat","1903484628574548012","","chiccikz","qme","","0","0","0","https://x.com/tmol_cr/status/1903484628574548012","1738226999200821248","tmol_cr"
"1903473271221502393","Sat Mar 22 16:31:15 +0000 2025","0","@coridorasseuu hayu tidur #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484628318732322","","coridorasseuu","in","tofuz Ꙭ︎ 🧸🦦","0","0","0","https://x.com/yapyapriu/status/1903484628318732322","1866442155990085632","yapyapriu"
"1902666411912413187","Sat Mar 22 16:31:14 +0000 2025","0","@nctzenhumanity #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903484627811185069","","nctzenhumanity","qme","dihatijaemin","0","0","0","https://x.com/neogreenjaem/status/1903484627811185069","1880157457839976450","neogreenjaem"
"1903484627148574937","Sat Mar 22 16:31:14 +0000 2025","0","#GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #Tolakruukejaksaan","1903484627148574937","","","qht","","0","0","0","https://x.com/SavinaVina33385/status/1903484627148574937","1884203025893580800","SavinaVina33385"
"1903431465729433727","Sat Mar 22 16:31:14 +0000 2025","0","@deeewtee #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipilTetapTerjaga","1903484625290395788","","deeewtee","qme","","0","0","0","https://x.com/acc0cute_0/status/1903484625290395788","1776020778162774016","acc0cute_0"
"1902562863132131362","Sat Mar 22 16:31:12 +0000 2025","0","@ramaArsy1 #TolakRevisiUUTNI #TolakRUUTNI #CabutRUUTNI #TolakRUUKejaksaan #TolakRUUPolri #IndonesiaGelap #PeringatanDarurat #GagalkanRUUTNI","1903484618613092706","","ramaArsy1","qme","","0","0","0","https://x.com/xyll_kaa/status/1903484618613092706","1835728962317893632","xyll_kaa"
"1903324936636076464","Sat Mar 22 16:31:12 +0000 2025","0","@kuujiwow #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903484616608239820","","kuujiwow","qme","","0","0","0","https://x.com/kvlyyql/status/1903484616608239820","1523659899598966784","kvlyyql"
